Class ID,city,dates,year,month,day,cit,Department/College,Course Level,Course Title,Tour?,TILT?,Date Taught,Session Number,AM/PM,Hour Count,Duplicate?,ACRL,IPED,classes,Building/Room,Distance Class?,Location of Site 1,Site 1 Number of Students,Location of Site 2,Site 2 Number of Students,Location of Site 3,Site 3 Number of Students,Location of Site 4,Site 4 Number of Students,Location of Site 5,Site 5 Number of Students,Location of Site 6,Site 6 Number of Students,Location of Site 7,Site 7 Number of Students,Location of Site 8,Site 8 Number of Students,Location of Site 9,Site 9 Number of Students,Location of Site 10,Site 10 Number of Students
4338,Pocatello,16-Feb-16,,,,Pocatello,College of Arts and Letters,Upper Division,THEA 4402,FALSE,FALSE,16-Feb-16,Single Session,AM,1.5,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4339,Pocatello,16-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1123,TRUE,FALSE,16-Feb-16,Single Session,PM,1.5,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4336,Pocatello,11-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,11-Feb-16,Second Session,AM,1.5,FALSE,0,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4337,Pocatello,11-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,11-Feb-16,Second Session,PM,1.5,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4342,Pocatello,11-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,LLIB 1115,TRUE,FALSE,11-Feb-16,Single Session,AM,1,FALSE,11,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4335,Pocatello,10-Feb-16,,,,Pocatello,College of Arts and Letters,Graduate,SOC 5502,FALSE,FALSE,10-Feb-16,Single Session,PM,1.5,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4333,Pocatello,09-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,09-Feb-16,First Session,AM,1.5,FALSE,12,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4334,Pocatello,09-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,09-Feb-16,First Session,PM,1.5,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4332,Pocatello,08-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ART 1103,FALSE,FALSE,08-Feb-16,Single Session,AM,3,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4331,Pocatello,03-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,03-Feb-16,Second Session,PM,1,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4328,Pocatello,02-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,02-Feb-16,Single Session,AM,1.5,FALSE,21,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4329,Pocatello,02-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,02-Feb-16,Single Session,AM,1.5,FALSE,21,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4330,Pocatello,02-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,02-Feb-16,Single Session,PM,1.5,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4366,Pocatello,02-Feb-16,,,,Pocatello,College of Arts and Letters,Upper Division,CMP4435,FALSE,FALSE,02-Feb-16,Single Session,AM,1.5,FALSE,15,15,Pocatello,Special Collections,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4326,Pocatello,01-Feb-16,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,01-Feb-16,First Session,PM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4323,Pocatello,29-Jan-16,,,,Pocatello,College of Arts and Letters,K-12,ENGL 1101,TRUE,FALSE,29-Jan-16,Single Session,AM,1,FALSE,36,36,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4324,Pocatello,29-Jan-16,,,,Pocatello,College of Arts and Letters,K-12,ENGL 1101,FALSE,FALSE,29-Jan-16,Single Session,AM,1.5,FALSE,36,36,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4325,Pocatello,29-Jan-16,,,,Pocatello,College of Arts and Letters,K-12,ENGL 1101,FALSE,FALSE,29-Jan-16,Single Session,PM,2.5,FALSE,36,36,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4422,Pocatello,29-Jan-16,,,,Pocatello,College of Arts and Letters,K-12,ENGL 1101,TRUE,FALSE,29-Jan-16,Single Session,AM,1,TRUE,36,36,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4429,Pocatello,29-Jan-16,,,,Pocatello,College of Arts and Letters,Lower Division,ACAD 1111,FALSE,FALSE,29-Jan-16,Single Session,AM,1,FALSE,11,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4322,Pocatello,28-Jan-16,,,,Pocatello,College of Arts and Letters,Upper Division,CMP 4465,FALSE,FALSE,28-Jan-16,Single Session,PM,1.5,FALSE,4,4,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4320,Pocatello,27-Jan-16,,,,Pocatello,College of Arts and Letters,Upper Division,MUSC 3304,TRUE,FALSE,27-Jan-16,Single Session,AM,1,FALSE,11,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4321,Pocatello,27-Jan-16,,,,Pocatello,College of Arts and Letters,Lower Division,DANC 1105,FALSE,FALSE,27-Jan-16,Single Session,PM,1.5,FALSE,21,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4319,Pocatello,25-Jan-16,,,,Pocatello,College of Arts and Letters,Graduate,HIST 5505,TRUE,FALSE,25-Jan-16,Single Session,PM,1.5,FALSE,20,20,Pocatello,Special Collections,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4318,Pocatello,22-Jan-16,,,,Pocatello,College of Arts and Letters,Upper Division,ANTH 4492,FALSE,FALSE,22-Jan-16,Single Session,PM,2.5,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4327,Pocatello,20-Jan-16,,,,Pocatello,College of Arts and Letters,Lower Division,LLIB 1115,TRUE,FALSE,20-Jan-16,Single Session,AM,1,FALSE,12,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4317,Pocatello,19-Jan-16,,,,Pocatello,College of Business,Graduate,MB 6628,FALSE,FALSE,19-Jan-16,Single Session,PM,2,FALSE,27,27,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4423,Meridian,08-Jan-16,,,,Meridian,Division of Health Sciecnes,Other,Nursing Faculty Mtg,FALSE,FALSE,08-Jan-16,Single Session,PM,1,FALSE,4,4,Meridian,distance,TRUE,Boise,0,Idaho Falls,0,Twin Falls,0,Pocatello,4,,0,,0,,0,,0,,0,,0
4312,Pocatello,10-Dec-15,,,,Pocatello,College of Technology,Lower Division,CE31A,FALSE,FALSE,10-Dec-15,,PM,1.5,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4308,8,03-Dec-15,,,,8,Division of Health Sciecnes,Lower Division,HE 2221,FALSE,FALSE,03-Dec-15,Single Session,PM,1.5,FALSE,8,8,8,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4309,Pocatello,02-Dec-15,,,,Pocatello,Library,K-12,Blackfoot Middle School,FALSE,FALSE,02-Dec-15,Single Session,AM,1.5,FALSE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4310,Pocatello,02-Dec-15,,,,Pocatello,Library,K-12,Blackfoot Middle School,FALSE,FALSE,02-Dec-15,Single Session,AM,1.5,FALSE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4311,Pocatello,02-Dec-15,,,,Pocatello,Library,K-12,Blackfoot Middle School,FALSE,FALSE,02-Dec-15,Single Session,PM,2.5,FALSE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4313,Pocatello,02-Dec-15,,,,Pocatello,Library,K-12,Blackfoot Middle School,FALSE,FALSE,02-Dec-15,Single Session,AM,1.5,TRUE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4314,Pocatello,02-Dec-15,,,,Pocatello,Library,K-12,Blackfoot Middle School,FALSE,FALSE,02-Dec-15,Single Session,AM,1.5,TRUE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4315,Pocatello,02-Dec-15,,,,Pocatello,Library,K-12,Blackfoot Middle School,FALSE,FALSE,02-Dec-15,Single Session,PM,2.5,TRUE,40,40,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4307,Pocatello,30-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,30-Nov-15,Single Session,AM,1,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4299,Idaho Falls,19-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,19-Nov-15,Second Session,PM,1.5,FALSE,0,21,Idaho Falls,CHE 308,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4306,Pocatello,19-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 2211,FALSE,FALSE,19-Nov-15,Single Session,PM,1.5,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4305,Pocatello,18-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,18-Nov-15,Single Session,AM,1,FALSE,11,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4298,Idaho Falls,17-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,17-Nov-15,First Session,PM,1.5,FALSE,21,21,Idaho Falls,CHE - 308,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4300,Idaho Falls,17-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,17-Nov-15,First Session,AM,1.5,FALSE,24,24,Idaho Falls,CHE 1102,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4301,Other,17-Nov-15,,,,Other,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,17-Nov-15,Single Session,PM,1.5,FALSE,16,16,Other,CSI,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4304,Pocatello,17-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,17-Nov-15,Single Session,PM,1.5,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4276,Pocatello,13-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1123,FALSE,FALSE,13-Nov-15,Single Session,AM,1,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4277,Pocatello,13-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1123,FALSE,FALSE,13-Nov-15,Single Session,AM,1,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4273,Pocatello,12-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,TRUE,FALSE,12-Nov-15,Second Session,AM,1.5,FALSE,0,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4274,Pocatello,12-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,TRUE,FALSE,12-Nov-15,Second Session,PM,1.5,FALSE,0,14,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4275,Pocatello,12-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,12-Nov-15,Single Session,PM,1.5,FALSE,13,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4297,Idaho Falls,12-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,12-Nov-15,Second Session,PM,1.5,FALSE,0,11,Idaho Falls,CHE 308,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4302,Pocatello,12-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,12-Nov-15,Second Session,PM,1.5,FALSE,11,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4272,Pocatello,11-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,11-Nov-15,Third Session,AM,1,FALSE,0,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4271,Pocatello,10-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,10-Nov-15,Single Session,PM,1.5,FALSE,13,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4296,Idaho Falls,10-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,10-Nov-15,First Session,PM,1.5,FALSE,11,11,Idaho Falls,CHE 308,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4268,Pocatello,09-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,PSYC 2201,FALSE,FALSE,09-Nov-15,Second Session,AM,1,FALSE,0,11,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4269,Pocatello,09-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,09-Nov-15,Second Session,AM,1,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4270,Pocatello,09-Nov-15,,,,Pocatello,College of Business,Upper Division,MGT 4499,FALSE,FALSE,09-Nov-15,Single Session,PM,3,FALSE,16,16,Pocatello,Special Collections,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4266,Pocatello,06-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,06-Nov-15,First Session,AM,1,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4267,Pocatello,06-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,TRUE,FALSE,06-Nov-15,Single Session,PM,1,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4264,Pocatello,04-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,04-Nov-15,Second Session,AM,1,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4265,Pocatello,04-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,04-Nov-15,Second Session,PM,1,FALSE,0,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4295,Idaho Falls,04-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,04-Nov-15,Second Session,PM,1.5,FALSE,0,16,Idaho Falls,CHE 306,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4258,Pocatello,03-Nov-15,,,,Pocatello,College of Arts and Letters,Upper Division,SPAN 3381,FALSE,FALSE,03-Nov-15,Single Session,AM,1.5,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4257,Pocatello,02-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,PSYC 2201,FALSE,FALSE,02-Nov-15,First Session,AM,1,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4259,Pocatello,02-Nov-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,02-Nov-15,Single Session,PM,1,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4263,Meridian,02-Nov-15,,,,Meridian,Division of Health Sciecnes,Upper Division,NURS 3300,FALSE,FALSE,02-Nov-15,Single Session,PM,1,FALSE,0,0,Meridian,WEB,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4294,Idaho Falls,02-Nov-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,02-Nov-15,First Session,PM,1.5,FALSE,16,16,Idaho Falls,CHE 306,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4254,Pocatello,30-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,30-Oct-15,Single Session,AM,1,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4255,Pocatello,30-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,30-Oct-15,First Session,AM,1,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4256,Pocatello,30-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,30-Oct-15,Single Session,PM,1,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4253,Meridian,26-Oct-15,,,,Meridian,College of Arts and Letters,Upper Division,NURS 3300,FALSE,FALSE,26-Oct-15,Single Session,PM,1,FALSE,55,55,Meridian,WEB,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4252,Pocatello,23-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,23-Oct-15,Single Session,AM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4261,Pocatello,23-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,23-Oct-15,Third Session,PM,1,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4262,Pocatello,23-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,23-Oct-15,Single Session,AM,1,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4251,Pocatello,22-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 1101,FALSE,FALSE,22-Oct-15,Single Session,PM,1.5,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4247,Pocatello,21-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,TRUE,FALSE,21-Oct-15,Single Session,AM,1,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4248,Pocatello,21-Oct-15,,,,Pocatello,Division of Health Sciecnes,Graduate,IDEP 5523,FALSE,FALSE,21-Oct-15,Single Session,AM,2,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4249,Pocatello,21-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ACAD 1102,TRUE,FALSE,21-Oct-15,Single Session,PM,1,FALSE,14,14,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4250,Pocatello,21-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 1101,FALSE,FALSE,21-Oct-15,Single Session,PM,1.5,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4260,Pocatello,21-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,21-Oct-15,Second Session,PM,1,FALSE,0,17,Pocatello,REND 213,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4288,Idaho Falls,21-Oct-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,21-Oct-15,Third Session,AM,1.5,FALSE,0,25,Idaho Falls,CHE 305,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4292,Idaho Falls,21-Oct-15,,,,Idaho Falls,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,21-Oct-15,Third Session,PM,1.5,FALSE,0,22,Idaho Falls,CHE 305,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4243,Pocatello,20-Oct-15,,,,Pocatello,Division of Health Sciecnes,Upper Division,PTOT 4413,FALSE,FALSE,20-Oct-15,Single Session,AM,3,FALSE,16,16,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4244,Pocatello,20-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1122,TRUE,FALSE,20-Oct-15,Single Session,PM,1.5,FALSE,10,10,Pocatello,LIBR 266,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4245,Pocatello,20-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1122,TRUE,FALSE,20-Oct-15,Single Session,PM,1.5,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4246,Pocatello,20-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 1101,FALSE,FALSE,20-Oct-15,Single Session,PM,1.5,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4293,Idaho Falls,20-Oct-15,,,,Idaho Falls,College of Technology,Lower Division,ACAD 1104,FALSE,FALSE,20-Oct-15,Single Session,PM,1,FALSE,16,16,Idaho Falls,CHE 222,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4242,Pocatello,19-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1102,FALSE,FALSE,19-Oct-15,Single Session,PM,1,FALSE,17,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4241,Pocatello,17-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,COMM 1101,FALSE,FALSE,17-Oct-15,Single Session,PM,1.5,FALSE,9,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
4237,Pocatello,15-Oct-15,,,,Pocatello,College of Arts and Letters,Lower Division,ENGL 1101,FALSE,FALSE,15-Oct-15,First Session,AM,1.5,FALSE,17,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
