C:\Users_Data\porat\Efrat\2017_Feb_11 Xp_Pv mid log colony starter 17_1_2017\17starter  Xp+ 1_5hr Syber CM-EDF_11_26 Oct.daf
focused & single

Object Number	Length_Component(1, Area, Object(M01, BF, Tight), Descending)
894	8.66666666666667
895	17.3333333333333
896	20
898	18.3333333333333
899	10.3333333333333
900	8.66666666666667
901	10.6666666666667
902	10
903	11
904	10
905	15.6666666666667
906	9.33333333333333
907	13
908	10.3333333333333
909	15.3333333333333
911	10.3333333333333
912	10
913	10
914	14.6666666666667
915	2.66666666666667
917	10
919	16.6666666666667
920	10.6666666666667
921	20.3333333333333
922	18
923	11.3333333333333
925	10.6666666666667
926	19.6666666666667
927	14
928	9.33333333333333
929	12
930	23.6666666666667
931	12
932	10
935	12.6666666666667
936	17.3333333333333
937	12.6666666666667
938	13
940	9
941	14.6666666666667
942	9.33333333333333
944	11.3333333333333
945	16
946	16.3333333333333
947	10
948	15.6666666666667
949	11.3333333333333
950	10.3333333333333
951	21.6666666666667
952	10.3333333333333
954	12.6666666666667
955	25.3333333333333
956	11
957	20.3333333333333
959	7.66666666666667
961	18.3333333333333
962	10.3333333333333
963	11.3333333333333
964	9.66666666666667
965	24
966	19.6666666666667
967	12
968	26.6666666666667
969	11.3333333333333
970	20.6666666666667
971	10.3333333333333
973	11.3333333333333
974	15.3333333333333
975	19.3333333333333
976	11.6666666666667
977	9
979	16.6666666666667
980	9
981	14.3333333333333
984	13
985	8
986	11.6666666666667
987	6.66666666666667
988	7.66666666666667
989	13
990	10
991	10.3333333333333
992	16
993	10.6666666666667
995	21.3333333333333
996	8.66666666666667
997	7.66666666666667
998	16
1000	14.6666666666667
1001	21
1003	20
1004	10.3333333333333
1005	14.3333333333333
1006	9
1007	14.3333333333333
1008	14.6666666666667
1009	12
1010	9.66666666666667
1011	10.3333333333333
1012	11.6666666666667
1013	13
1014	18.3333333333333
1016	9.66666666666667
1017	8
1018	9
1019	11.6666666666667
1020	12.6666666666667
1021	15
1022	11
1023	10.3333333333333
1024	9
1025	10.6666666666667
1026	9.33333333333333
1027	12.3333333333333
1028	7.33333333333333
1029	5.33333333333333
1030	16.3333333333333
1031	8.66666666666667
1034	10
1035	22.6666666666667
1037	10.6666666666667
1038	10.6666666666667
1039	15
1040	19.6666666666667
1041	9
1042	7.33333333333333
1043	11.6666666666667
1044	9
1045	3.66666666666667
1046	15.3333333333333
1047	20.6666666666667
1049	11
1050	37.6666666666667
1051	12
1053	19
1054	13
1055	14.3333333333333
1056	11.6666666666667
1057	14.3333333333333
1058	3.66666666666667
1059	24.6666666666667
1060	9.33333333333333
1061	10
1062	2.66666666666667
1065	16
1066	27.6666666666667
1068	11
1069	8.66666666666667
1070	12
1071	20.6666666666667
1073	8.66666666666667
1075	12.6666666666667
1076	8.66666666666667
1078	10
1081	17.6666666666667
1082	22.6666666666667
1084	7.66666666666667
1086	13
1088	13
1090	20.3333333333333
1092	17.3333333333333
1094	10.6666666666667
1095	11.6666666666667
1096	8.33333333333333
1098	10
1099	17.3333333333333
1100	14
1101	8
1102	11
1103	13
1106	18
1108	12.6666666666667
1109	9
1110	17.3333333333333
1111	10.3333333333333
1114	18.6666666666667
1115	7
1116	13.3333333333333
1117	12
1118	13.6666666666667
1119	10.6666666666667
1120	14.6666666666667
1121	9.33333333333333
1123	9.33333333333333
1124	12.3333333333333
1125	12.3333333333333
1128	33.6666666666667
1129	13
1131	10.3333333333333
1132	9.66666666666667
1134	13.3333333333333
1135	22.3333333333333
1139	13
1140	3.33333333333333
1141	9
1142	10.6666666666667
1143	9.33333333333333
1144	14.3333333333333
1145	2.66666666666667
1146	17.3333333333333
1147	2.66666666666667
1148	12.6666666666667
1149	13.3333333333333
1150	11
1151	17
1152	19.3333333333333
1154	17.3333333333333
1155	8.66666666666667
1156	11.6666666666667
1157	17
1158	13
1159	15
1160	16
1162	17
1163	14
1164	18.3333333333333
1165	13.3333333333333
1166	13
1168	10.3333333333333
1169	10.6666666666667
1170	9.33333333333333
1171	15.6666666666667
1172	14
1173	9
1174	11
1175	16
1176	9.33333333333333
1177	12.3333333333333
1178	15.6666666666667
1179	13.3333333333333
1181	8.33333333333333
1182	4.66666666666667
1183	9.66666666666667
1184	16.3333333333333
1185	12
1186	12
1187	15
1188	8.33333333333333
1189	16.3333333333333
1190	9.33333333333333
1191	17.3333333333333
1192	2.33333333333333
1193	14.6666666666667
1195	9.33333333333333
1196	12.3333333333333
1198	16
1199	8.66666666666667
1201	12
1202	14.3333333333333
1203	13
1204	11.3333333333333
1205	7.66666666666667
1207	15.6666666666667
1208	11.3333333333333
1209	4.33333333333333
1211	8.66666666666667
1213	12
1214	11.6666666666667
1215	13.6666666666667
1216	8.66666666666667
1217	9.33333333333333
1218	14
1219	14
1220	10.3333333333333
1221	8
1222	21.3333333333333
1223	12.3333333333333
1224	25
1225	11
1228	37.6666666666667
1229	10.6666666666667
1230	10
1231	8
1232	13
1233	15
1234	17.3333333333333
1236	14.6666666666667
1237	8.33333333333333
1238	9
1241	8.33333333333333
1242	13.3333333333333
1243	18.3333333333333
1245	18.3333333333333
1246	7.33333333333333
1247	13
1248	4.66666666666667
1249	13
1251	17
1252	14.3333333333333
1253	11.6666666666667
1254	17
1255	9
1256	12
1257	14.6666666666667
1259	16
1260	17.3333333333333
1261	12.3333333333333
1262	5
1263	11
1264	2.66666666666667
1266	10.3333333333333
1267	11.3333333333333
1269	10
1270	11
1272	10
1273	12
1274	10
1275	13.6666666666667
1276	13
1277	27.6666666666667
1278	8.33333333333333
1280	7
1283	14
1284	9.33333333333333
1286	15
1289	12.6666666666667
1290	14.6666666666667
1291	14
1292	12.6666666666667
1294	7.66666666666667
1295	24.6666666666667
1296	2.66666666666667
1297	7.66666666666667
1298	9
1299	14
1300	17.6666666666667
1302	9.66666666666667
1303	12
1305	10.3333333333333
1306	13.3333333333333
1307	9.33333333333333
1308	8.33333333333333
1309	11.3333333333333
1310	14.6666666666667
1311	18.3333333333333
1313	11.6666666666667
1314	9.66666666666667
1316	12
1317	9.33333333333333
1318	7.33333333333333
1319	7.33333333333333
1321	15.6666666666667
1322	8.66666666666667
1324	14.6666666666667
1325	17
1326	16
1327	10.3333333333333
1328	11
1330	15
1331	13
1332	8.66666666666667
1333	9.66666666666667
1334	11.3333333333333
1336	8.66666666666667
1337	15
1338	11
1339	14.6666666666667
1340	12.3333333333333
1341	11.6666666666667
1342	12.3333333333333
1343	13
1345	17
1347	8.66666666666667
1348	11.3333333333333
1350	14.6666666666667
1351	14.3333333333333
1352	9.33333333333333
1353	18.3333333333333
1354	9
1355	10.3333333333333
1357	18
1359	10.3333333333333
1360	22
1361	15.3333333333333
1362	7.66666666666667
1363	3
1364	20.6666666666667
1366	7.66666666666667
1368	9
1369	6.33333333333333
1370	9.33333333333333
1371	14
1373	11
1374	10.6666666666667
1375	13.3333333333333
1378	10.6666666666667
1379	17
1380	4
1381	10
1382	14
1383	9.33333333333333
1384	14.3333333333333
1385	12.3333333333333
1387	10
1388	21.6666666666667
1389	9.66666666666667
1390	10
1391	15.6666666666667
1392	8.33333333333333
1393	20.3333333333333
1394	4.33333333333333
1395	4
1396	10.3333333333333
1397	21.3333333333333
1399	16
1400	11.6666666666667
1401	12.6666666666667
1403	10.3333333333333
1405	14.6666666666667
1406	19.6666666666667
1407	10.3333333333333
1408	6.33333333333333
1411	12.6666666666667
1412	11
1414	44
1415	16
1416	9
1417	14
1418	31.6666666666667
1419	12
1421	14.6666666666667
1422	19
1423	11.6666666666667
1424	10.3333333333333
1426	23
1427	7.66666666666667
1428	12.3333333333333
1429	31.3333333333333
1430	10.6666666666667
1431	9.66666666666667
1432	9.66666666666667
1433	10.3333333333333
1434	20.3333333333333
1435	5.33333333333333
1436	2.66666666666667
1437	15.3333333333333
1440	12.3333333333333
1442	9.33333333333333
1443	30.3333333333333
1445	9.33333333333333
1446	33.3333333333333
1447	8
1448	28.3333333333333
1449	7.33333333333333
1450	11.6666666666667
1451	3
1452	15
1453	9.33333333333333
1456	3
1457	4.66666666666667
1458	11.6666666666667
1459	3.66666666666667
1461	16.6666666666667
1462	14
1463	10.6666666666667
1465	10
1466	11.3333333333333
1467	13.3333333333333
1468	18.3333333333333
1470	15.6666666666667
1471	9
1472	14.3333333333333
1473	7.66666666666667
1475	3.66666666666667
1476	16
1477	16
1478	16.3333333333333
1480	15
1482	14.3333333333333
1484	12
1485	14.3333333333333
1486	11.3333333333333
1487	9
1488	13.3333333333333
1489	10.3333333333333
1491	15.6666666666667
1492	14.3333333333333
1493	10.6666666666667
1494	9.33333333333333
1495	17.3333333333333
1496	7.66666666666667
1497	13.6666666666667
1498	14.6666666666667
1499	18.3333333333333
1500	10
1501	9.66666666666667
1504	14.6666666666667
1505	9.33333333333333
1508	14.3333333333333
1509	14.3333333333333
1510	9.33333333333333
1511	18
1512	14.3333333333333
1513	13
1514	8.33333333333333
1516	22.3333333333333
1517	11.6666666666667
1518	8.33333333333333
1519	7.66666666666667
1520	13
1521	15.3333333333333
1522	14.3333333333333
1523	12.6666666666667
1524	5
1527	8
1528	13.3333333333333
1529	15.3333333333333
1530	17
1531	10.3333333333333
1532	14
1533	26.3333333333333
1535	10.3333333333333
1536	21
1537	15
1538	14.3333333333333
1539	13
1540	16.3333333333333
1542	14.3333333333333
1544	13
1546	9.66666666666667
1547	8.66666666666667
1548	16.3333333333333
1549	19.3333333333333
1551	13
1552	13.6666666666667
1553	20
1554	14.6666666666667
1555	11
1556	3.33333333333333
1557	13
1558	9.66666666666667
1559	16
1562	16
1563	14
1565	11
1566	14.6666666666667
1568	15.6666666666667
1569	11
1571	14.3333333333333
1572	11.3333333333333
1573	14
1574	7.66666666666667
1575	11
1577	13.6666666666667
1579	17
1580	23
1581	12.6666666666667
1582	11
1584	13.6666666666667
1586	10.3333333333333
1587	12.3333333333333
1589	11
1590	11
1591	11.3333333333333
1593	2.66666666666667
1594	10
1595	11.3333333333333
1598	10.6666666666667
1599	15
1600	13
1601	13.3333333333333
1602	6
1604	15.3333333333333
1605	10.6666666666667
1606	2.33333333333333
1607	8.33333333333333
1608	9.66666666666667
1609	16.3333333333333
1611	15
1613	14.6666666666667
1614	8
1615	18
1616	9.33333333333333
1618	16.6666666666667
1619	3
1620	20.6666666666667
1624	10.6666666666667
1626	2.66666666666667
1627	10.6666666666667
1629	12
1630	13.6666666666667
1631	17
1632	13.3333333333333
1633	4.33333333333333
1634	21
1635	15.3333333333333
1636	11
1637	14
1638	11
1639	11.6666666666667
1640	9.33333333333333
1642	26.6666666666667
1643	5
1644	20.3333333333333
1646	10
1647	15
1648	10.3333333333333
1649	10.6666666666667
1650	12.3333333333333
1651	3
1652	8
1653	18.3333333333333
1655	9.66666666666667
1656	13.6666666666667
1657	20.6666666666667
1658	16.3333333333333
1659	14.3333333333333
1661	13.6666666666667
1662	2.33333333333333
1664	8.33333333333333
1665	11
1666	10.3333333333333
1667	12
1668	22.3333333333333
1669	5
1670	14.3333333333333
1671	11.3333333333333
1672	15.3333333333333
1673	18.6666666666667
1674	10.6666666666667
1675	23
1676	2.66666666666667
1678	13
1679	9.66666666666667
1680	10
1681	12.6666666666667
1682	11.6666666666667
1683	6.33333333333333
1685	24.3333333333333
1686	11
1687	8
1688	21.3333333333333
1690	13
1692	10
1693	13.6666666666667
1694	13.3333333333333
1695	9.66666666666667
1696	29
1697	6.66666666666667
1698	18.6666666666667
1699	14.6666666666667
1700	21
1701	9.66666666666667
1702	13.3333333333333
1703	10.6666666666667
1707	10.3333333333333
1708	27.6666666666667
1709	9.66666666666667
1711	7
1712	12.3333333333333
1714	9.33333333333333
1715	13.3333333333333
1716	9
1717	14
1718	10
1719	15
1720	19.6666666666667
1721	14.3333333333333
1722	10.6666666666667
1724	14.3333333333333
1725	22.6666666666667
1726	18
1727	13
1729	11.3333333333333
1730	25.6666666666667
1731	22.3333333333333
1732	12.6666666666667
1733	10
1734	16
1735	2
1736	11
1737	13
1739	12
1740	13.6666666666667
1741	10.6666666666667
1742	15.3333333333333
1743	9
1744	18.3333333333333
1745	12.6666666666667
1746	11.3333333333333
1747	10
1748	14.6666666666667
1749	8
1750	12
1751	12
1752	14.3333333333333
1753	9.66666666666667
1755	7.66666666666667
1756	17.3333333333333
1757	10
1758	13
1759	9.66666666666667
1760	15
1762	8.33333333333333
1763	12.6666666666667
1764	3.33333333333333
1765	4.33333333333333
1767	49.3333333333333
1768	2
1769	16.3333333333333
1770	11
1771	11.6666666666667
1772	19
1773	8
1777	10.3333333333333
1778	15
1779	18.3333333333333
1782	4.66666666666667
1783	16.6666666666667
1784	10.3333333333333
1785	20.6666666666667
1786	17.6666666666667
1788	9
1789	15.6666666666667
1790	17.6666666666667
1792	13
1793	7.66666666666667
1794	13
1795	11.3333333333333
1796	12.6666666666667
1799	7.33333333333333
1800	17.3333333333333
1801	12.6666666666667
1802	16.3333333333333
1803	8.33333333333333
1805	13.3333333333333
1806	11
1807	11.3333333333333
1808	9.66666666666667
1809	19
1810	16.3333333333333
1811	3
1812	16.3333333333333
1813	19.3333333333333
1814	9
1815	2
1818	10
1819	20.6666666666667
1820	10.6666666666667
1821	13.6666666666667
1822	25
1823	10
1824	15.3333333333333
1825	3.33333333333333
1827	11
1828	16
1829	10
1830	18
1831	13.6666666666667
1832	8
1833	11.6666666666667
1834	12
1835	15
1836	7.66666666666667
1837	4
1838	13.6666666666667
1839	10.6666666666667
1840	10
1841	13
1842	13.3333333333333
1843	19.3333333333333
1845	16.6666666666667
1847	4
1848	8.33333333333333
1849	12.6666666666667
1850	14.6666666666667
1851	18.6666666666667
1852	21.3333333333333
1853	14
1855	22
1856	13.3333333333333
1857	11.6666666666667
1858	8.66666666666667
1859	17
1860	3.33333333333333
1861	16.6666666666667
1862	14
1863	12.6666666666667
1864	22.6666666666667
1865	9.33333333333333
1866	13.6666666666667
1867	10.6666666666667
1868	9.33333333333333
1869	16.3333333333333
1870	10.3333333333333
1873	14.3333333333333
1874	10.6666666666667
1876	16.6666666666667
1877	14
1879	17.6666666666667
1880	3.66666666666667
1881	12.3333333333333
1882	13.3333333333333
1885	7.66666666666667
1886	2.66666666666667
1887	13.3333333333333
1890	13.6666666666667
1891	11.3333333333333
1893	9.66666666666667
1894	57.6666666666667
1896	8.66666666666667
1898	8.33333333333333
1900	21.3333333333333
1901	13.3333333333333
1903	9.33333333333333
1904	15.6666666666667
1906	9.33333333333333
1907	13.6666666666667
1908	10.6666666666667
1909	19.6666666666667
1910	12.3333333333333
1912	10
1913	27.3333333333333
1914	7
1915	8
1916	11.6666666666667
1917	16.6666666666667
1918	13.6666666666667
1919	20.6666666666667
1920	16
1921	10.3333333333333
1922	10.6666666666667
1923	18.6666666666667
1925	13.6666666666667
1926	11
1927	16
1928	12.3333333333333
1930	34
1931	15
1932	16.6666666666667
1934	19.6666666666667
1935	15.6666666666667
1936	10.6666666666667
1938	11
1939	17
1940	5
1942	9.33333333333333
1943	17.3333333333333
1944	12.6666666666667
1945	7.33333333333333
1946	11
1947	17.3333333333333
1948	14
1950	11.3333333333333
1951	12.3333333333333
1952	4
1953	13.6666666666667
1954	9.33333333333333
1956	15.3333333333333
1957	14.6666666666667
1959	14.6666666666667
1960	11
1961	16.3333333333333
1966	10.3333333333333
1970	9
1971	12.6666666666667
1973	8
1974	3
1975	18.3333333333333
1976	25
1977	8.33333333333333
1979	21.3333333333333
1981	16.3333333333333
1982	14.3333333333333
1983	10.3333333333333
1984	11
1985	11.3333333333333
1986	3.33333333333333
1987	10.3333333333333
1988	3
1989	11
1990	12
1991	18
1992	11
1993	18.3333333333333
1994	9
1995	14
1996	12.6666666666667
1997	14
1998	16
1999	15
2000	13.6666666666667
2001	12
2002	12
2003	9
2004	8.66666666666667
2005	8
