C:\Users_Data\porat\Efrat\2017_Feb_11 Xp_Pv mid log colony starter 17_1_2017\17starter  Xp+ 0_5hr Syber CM-EDF_13_26 Oct.daf
focused & single

Object Number	Length_Component(1, Area, Object(M01, BF, Tight), Descending)
2251	6.66666666666667
2252	22.3333333333333
2253	12.6666666666667
2255	7.33333333333333
2256	5.33333333333333
2258	6.33333333333333
2259	6.33333333333333
2260	10
2261	10
2262	12.3333333333333
2263	8
2264	10
2265	24.3333333333333
2266	9.33333333333333
2267	25.3333333333333
2268	15
2269	9
2271	9.33333333333333
2272	4.33333333333333
2273	13.6666666666667
2274	8.33333333333333
2275	10
2277	7.33333333333333
2278	11
2279	8
2281	7.66666666666667
2283	16.3333333333333
2284	4.66666666666667
2285	9
2287	9
2288	9.33333333333333
2289	9
2291	8
2292	10.3333333333333
2293	15
2294	10.6666666666667
2295	7.66666666666667
2296	13.3333333333333
2297	23.6666666666667
2300	9.33333333333333
2301	8.66666666666667
2302	9.66666666666667
2303	7.33333333333333
2306	9.33333333333333
2307	14
2308	7.66666666666667
2309	18.6666666666667
2310	11.3333333333333
2311	2.33333333333333
2312	14
2313	10.3333333333333
2314	7.33333333333333
2315	8.66666666666667
2317	8.66666666666667
2321	5.66666666666667
2322	10
2323	4
2324	5.66666666666667
2325	7.33333333333333
2326	9
2328	7
2329	11.6666666666667
2330	12
2331	8.66666666666667
2332	29.3333333333333
2335	9.66666666666667
2337	8.66666666666667
2340	8
2341	8
2342	9.33333333333333
2343	8
2344	6.66666666666667
2345	6.66666666666667
2347	10.3333333333333
2348	7.66666666666667
2350	23.6666666666667
2351	16.3333333333333
2352	10.3333333333333
2353	5.33333333333333
2354	8.66666666666667
2355	7.66666666666667
2357	7.66666666666667
2358	9
2359	7.66666666666667
2361	10.6666666666667
2362	9.66666666666667
2363	9.33333333333333
2364	25.3333333333333
2366	10
2368	9.66666666666667
2369	8.66666666666667
2370	8.66666666666667
2371	9
2372	7.33333333333333
2373	7.33333333333333
2374	12.3333333333333
2375	11
2376	6
2378	8
2380	7.33333333333333
2381	8
2382	6.33333333333333
2383	11
2384	11
2385	8.33333333333333
2386	10.3333333333333
2388	11.3333333333333
2389	9.66666666666667
2390	9
2391	17
2392	9.33333333333333
2393	8.66666666666667
2394	7.66666666666667
2395	18.6666666666667
2396	8.66666666666667
2397	6
2398	5.33333333333333
2399	9.66666666666667
2400	7
2401	14
2402	8
2403	7.66666666666667
2404	7.66666666666667
2407	17.3333333333333
2409	7.66666666666667
2410	6.33333333333333
2411	10
2413	11
2414	11
2415	8
2416	4
2417	8
2418	15
2420	9
2421	37.3333333333333
2422	5.33333333333333
2423	12
2424	3.33333333333333
2425	6.33333333333333
2426	11.3333333333333
2427	13.3333333333333
2428	8
2430	3.33333333333333
2431	8.66666666666667
2432	11.3333333333333
2434	3.66666666666667
2435	3.33333333333333
2436	9
2437	8.33333333333333
2438	11.3333333333333
2441	13.3333333333333
2442	11.3333333333333
2443	9.33333333333333
2444	13.6666666666667
2446	16.3333333333333
2447	9.66666666666667
2448	11.6666666666667
2449	6.66666666666667
2453	8.66666666666667
2454	7.33333333333333
2455	9.33333333333333
2456	9.66666666666667
2457	6.66666666666667
2460	19
2461	5.66666666666667
2462	8.66666666666667
2463	7
2464	10.3333333333333
2465	9
2466	10.3333333333333
2467	11.3333333333333
2468	13
2470	10.6666666666667
2471	9.33333333333333
2472	8
2474	17
2475	20.6666666666667
2476	10
2477	5.33333333333333
2478	10.3333333333333
2480	11
2481	10.3333333333333
2482	7.33333333333333
2483	15
2484	8.33333333333333
2485	17
2486	6.33333333333333
2487	8
2488	6.66666666666667
2489	6
2490	7
2491	11
2493	10
2494	5.33333333333333
2496	10
2497	17
2498	7.66666666666667
2500	12
2501	7.66666666666667
2502	9.66666666666667
2503	9
2505	7.66666666666667
2507	6.66666666666667
2508	8
2510	14
2511	11.3333333333333
2512	11.6666666666667
2513	26.3333333333333
2514	19.3333333333333
2515	9
2516	9
2517	8
2518	8.33333333333333
2520	9.66666666666667
2521	13
2523	9.66666666666667
2524	7.66666666666667
2526	9.66666666666667
2527	10.6666666666667
2528	5.33333333333333
2529	7
2530	10.6666666666667
2532	6.66666666666667
2533	4
2534	5.33333333333333
2535	9.66666666666667
2537	7.33333333333333
2539	7
2541	9.33333333333333
2542	9.66666666666667
2543	12
2544	6.66666666666667
2545	11.3333333333333
2546	11
2549	13.6666666666667
2550	5.33333333333333
2552	6.33333333333333
2553	13.3333333333333
2556	12.3333333333333
2557	6.33333333333333
2558	8.66666666666667
2559	14.3333333333333
2560	6.33333333333333
2561	10
2562	9.66666666666667
2564	25.6666666666667
2566	11
2567	10.6666666666667
2569	8.66666666666667
2571	10.3333333333333
2572	19.6666666666667
2573	5.66666666666667
2574	6.66666666666667
2575	10
2576	20.6666666666667
2578	4.66666666666667
2579	7.33333333333333
2584	8.66666666666667
2586	7
2587	4
2588	6
2590	7.33333333333333
2591	8.66666666666667
2592	9
2593	9.33333333333333
2594	8.33333333333333
2597	8.33333333333333
2598	8.33333333333333
2599	10
2600	17.6666666666667
2601	8
2603	11.6666666666667
2604	8.66666666666667
2605	9
2606	7
2607	22.3333333333333
2608	8.66666666666667
2609	14.3333333333333
2610	7.66666666666667
2612	12.6666666666667
2613	77.6666666666667
2615	10
2616	8.33333333333333
2617	8
2618	12
2620	9.66666666666667
2621	9.66666666666667
2622	13.3333333333333
2624	9.33333333333333
2625	8.33333333333333
2626	8
2627	12.3333333333333
2628	10.6666666666667
2629	7.66666666666667
2630	11
2632	6.33333333333333
2633	7
2634	5.66666666666667
2635	9
2636	8.66666666666667
2637	11.6666666666667
2638	14.3333333333333
2639	13.6666666666667
2640	4.66666666666667
2641	12
2642	12.3333333333333
2643	7.66666666666667
2644	11.3333333333333
2645	10.3333333333333
2647	9.66666666666667
2648	39.3333333333333
2649	11
2650	10.3333333333333
2651	14.3333333333333
2652	11.3333333333333
2655	8.33333333333333
2657	8.33333333333333
2658	12.6666666666667
2659	13
2660	9.33333333333333
2661	7.33333333333333
2662	6
2663	10
2665	16.3333333333333
2666	15.6666666666667
2667	6.66666666666667
2668	11.6666666666667
2669	6
2670	5.66666666666667
2672	13.3333333333333
2673	10
2675	20
2676	9.33333333333333
2677	9.66666666666667
2679	14
2680	5.66666666666667
2681	12.3333333333333
2682	9.33333333333333
2684	11
2685	3
2686	13
2687	11
2688	8
2689	14.6666666666667
2690	11
2692	8.66666666666667
2693	15.6666666666667
2695	7.33333333333333
2696	10.3333333333333
2697	10.3333333333333
2698	10
2699	9.66666666666667
2700	8.66666666666667
2701	11.3333333333333
2702	9
2703	9.33333333333333
2704	13
2706	7
2707	8.66666666666667
2708	9.33333333333333
2709	4.33333333333333
2710	9.33333333333333
2711	14
2712	8
2713	12.6666666666667
2715	13
2716	8.33333333333333
2720	9.33333333333333
2721	11
2722	11.3333333333333
2723	8.33333333333333
2726	8
2727	4.33333333333333
2728	9.33333333333333
2729	7.66666666666667
2730	5.66666666666667
2731	9.66666666666667
2733	3.33333333333333
2734	5
2735	10.3333333333333
2736	10.3333333333333
2737	7.33333333333333
2738	12.3333333333333
2739	9.66666666666667
2741	13.3333333333333
2743	11.6666666666667
2744	9.33333333333333
2745	10
2747	3.66666666666667
2748	7
2749	10.3333333333333
2750	10.6666666666667
2751	9
2752	14.3333333333333
2753	10.6666666666667
2754	12
2755	12.3333333333333
2757	6.33333333333333
2758	9.66666666666667
2759	11.3333333333333
2761	12
2762	12
2764	17
2765	21.3333333333333
2766	14.6666666666667
2768	11
2769	12.6666666666667
2770	10.3333333333333
2771	12
2772	9
2773	7.33333333333333
2775	28.3333333333333
2776	10.3333333333333
2777	10
2778	7
2781	21
2782	9.66666666666667
2784	15.6666666666667
2785	12.3333333333333
2786	36
2787	9.66666666666667
2788	9.33333333333333
2789	7.33333333333333
2792	9.66666666666667
2793	11
2794	11.6666666666667
2795	11.3333333333333
2796	11.6666666666667
2797	6.33333333333333
2799	11
2800	11.3333333333333
2801	32
2802	10
2803	6
2804	14
2807	8
2809	6.33333333333333
2810	10.3333333333333
2812	12.6666666666667
2813	5.33333333333333
2814	8.66666666666667
2815	9.66666666666667
2816	9
2820	8
2821	7
2822	10
2824	9.33333333333333
2825	8
2826	6.66666666666667
2827	15
2828	8
2829	7
2830	7.66666666666667
2831	8.66666666666667
2832	6.66666666666667
2834	10.6666666666667
2836	7
2837	4.66666666666667
2838	9.33333333333333
2839	10
2840	8.33333333333333
2842	10
2843	6
2844	9.66666666666667
2845	8
2846	12.6666666666667
2847	11
2849	7.66666666666667
2851	13.3333333333333
2852	19.6666666666667
2853	5
2854	8
2855	11.6666666666667
2856	8
2857	11
2858	7.33333333333333
2860	5.33333333333333
2861	9.66666666666667
2862	9
2864	27
2865	24
2866	40.3333333333333
2867	7
2868	9.66666666666667
2869	7
2870	9.66666666666667
2871	12.6666666666667
2872	8.33333333333333
2874	7.66666666666667
2875	8.66666666666667
2879	10.3333333333333
2881	8.66666666666667
2882	7.66666666666667
2884	9.66666666666667
2885	27.3333333333333
2886	10
2887	7
2888	22
2889	25.6666666666667
2891	3
2893	14.6666666666667
2894	11.3333333333333
2895	6
2896	13
2897	17
2901	8.33333333333333
2902	6.66666666666667
2903	7
2904	7
2905	9
2906	18
2909	8.66666666666667
2910	8.33333333333333
2911	2.66666666666667
2913	8.33333333333333
2914	12.6666666666667
2915	6.66666666666667
2917	7.33333333333333
2918	11
2919	9
2920	9
2921	13.6666666666667
2922	9.33333333333333
2923	9.66666666666667
2926	16
2927	8.33333333333333
2928	9
2929	19.6666666666667
2931	28
2932	10.6666666666667
2933	7.66666666666667
2934	5
2935	9
2937	9.66666666666667
2938	13.6666666666667
2942	14.6666666666667
2943	9
2944	9.66666666666667
2946	12
2947	12
2948	28
2949	4
2950	6.66666666666667
2952	7.66666666666667
2953	8
2954	11.3333333333333
2957	8
2958	12
2960	19.6666666666667
2961	5.66666666666667
2962	13.6666666666667
2963	9.33333333333333
2965	4
2966	8.66666666666667
2967	11
2968	5.66666666666667
2969	7
2970	7.66666666666667
2971	11.3333333333333
2972	13.3333333333333
2973	7
2974	11.6666666666667
2975	10.6666666666667
2976	10.6666666666667
2977	5.66666666666667
2979	11.3333333333333
2980	8.66666666666667
2982	27.3333333333333
2984	10.6666666666667
2986	7.66666666666667
2987	8.66666666666667
2988	6.33333333333333
2990	7.33333333333333
2991	10
2993	7
2994	15.3333333333333
2998	7.33333333333333
2999	21
3003	8.66666666666667
3004	27
3005	8.66666666666667
3006	17.3333333333333
3007	10
3008	10.6666666666667
3010	8.66666666666667
3011	14.6666666666667
3012	8.66666666666667
3013	11.6666666666667
3017	8
3018	5.66666666666667
3020	12.6666666666667
3021	8.66666666666667
3022	40.6666666666667
3023	10.3333333333333
3026	8.66666666666667
3028	8.33333333333333
3029	8.66666666666667
3030	9.33333333333333
3031	12
3032	10
3033	7
3034	3.33333333333333
3035	7.66666666666667
3036	6.66666666666667
3037	13
3038	17.6666666666667
3040	12.6666666666667
3042	6.33333333333333
3043	11.3333333333333
3044	3.66666666666667
3045	13.3333333333333
3046	20.6666666666667
3047	1.33333333333333
3048	8.33333333333333
3049	39
3051	17
3053	6
3054	10
3055	8.33333333333333
3056	9.66666666666667
3057	9.33333333333333
3058	8
3059	18.6666666666667
3061	6.33333333333333
3062	7
3064	10
3065	36.6666666666667
3066	11.3333333333333
3067	17
3069	9.66666666666667
3071	4.33333333333333
3074	11
3076	30.3333333333333
3077	7
3078	9.33333333333333
3080	7.66666666666667
3081	7
3082	8.66666666666667
3083	11.3333333333333
3084	7
3085	6.33333333333333
3086	10.6666666666667
3087	5.66666666666667
3088	7.33333333333333
3089	9.33333333333333
3090	10
3091	8.33333333333333
3092	7.33333333333333
3093	9
3098	8
3099	9
3101	5
3102	17.3333333333333
3103	9.66666666666667
3104	7.66666666666667
3105	9
3106	9.66666666666667
3108	6.33333333333333
3111	8.66666666666667
3114	10
3115	8.33333333333333
3116	11.6666666666667
3117	7
3118	10.6666666666667
3120	6.33333333333333
3121	8.66666666666667
3122	7.33333333333333
3123	8.66666666666667
3124	4.66666666666667
3125	10.6666666666667
3126	8.66666666666667
3127	8
3128	7.33333333333333
3129	9.66666666666667
3130	9
3131	6
3133	12.3333333333333
3134	6.33333333333333
3135	8.66666666666667
3137	8.33333333333333
3139	11
3140	8.33333333333333
3142	12
3143	4.66666666666667
3145	8.33333333333333
3147	11.3333333333333
3148	9.66666666666667
3150	12.6666666666667
3151	7
3152	17.3333333333333
3153	12.6666666666667
3154	10
3155	10
3156	8
3161	8.33333333333333
3162	11.3333333333333
3166	4.66666666666667
3167	10
3168	8
3169	10.3333333333333
3170	10.3333333333333
3172	7.33333333333333
3173	12.3333333333333
3174	16
3176	12
3177	2
3178	21
3179	5
3180	7
3181	10
3183	9.33333333333333
3184	8.66666666666667
3186	7
3187	11.6666666666667
3188	8.33333333333333
3189	5.66666666666667
3190	8.33333333333333
3191	9.33333333333333
3193	11.3333333333333
3195	10
3197	10.6666666666667
3198	11.3333333333333
3200	12
3201	8.33333333333333
3202	29.6666666666667
3203	6
3205	34
3206	10.3333333333333
3207	28.6666666666667
3208	16.3333333333333
3209	7
3210	9
3211	6.66666666666667
3212	6.33333333333333
3214	9.33333333333333
3215	9.66666666666667
3216	11.6666666666667
3219	8.33333333333333
3220	11.3333333333333
3221	8
3222	16
3223	13.6666666666667
3224	11
3225	32.6666666666667
3226	10.3333333333333
3227	18.3333333333333
3228	7.33333333333333
3229	8.33333333333333
3230	11.3333333333333
3234	7.66666666666667
3235	9.33333333333333
3238	10.6666666666667
3239	12
3240	9.66666666666667
3242	11
3243	10.3333333333333
3244	8.33333333333333
3245	9
3246	3.66666666666667
3247	10
3248	10
3249	7.66666666666667
3250	9
3251	9
3252	5.66666666666667
3254	11.6666666666667
3255	6.66666666666667
3256	13.3333333333333
3257	7.33333333333333
3258	8
3260	8
3261	7
3262	15
3263	19
3266	7.66666666666667
3267	16
3269	13.6666666666667
3270	16
3271	18.6666666666667
3273	10.3333333333333
3275	8.33333333333333
3277	8.33333333333333
3278	3
3279	9
3280	6.33333333333333
3281	18.3333333333333
3282	13.6666666666667
3283	12.6666666666667
3284	10.3333333333333
3285	14
3286	8
3288	3.33333333333333
3289	12.6666666666667
3290	7.33333333333333
3291	5.66666666666667
3292	8
3293	25
3294	7.33333333333333
3295	10.6666666666667
3296	5.33333333333333
3297	10
3298	12.3333333333333
3299	60.6666666666667
3300	6.66666666666667
3301	9.66666666666667
3302	16
3305	7.33333333333333
3306	11.3333333333333
3308	13.6666666666667
3309	7
3310	8.33333333333333
3311	8
3312	9.33333333333333
3313	12
3314	9
3315	4
3320	4.33333333333333
3321	9.66666666666667
3322	9.33333333333333
3323	8.66666666666667
3325	13
3326	11
3327	14.6666666666667
3328	13.6666666666667
3329	8.66666666666667
3330	22.6666666666667
3331	18
3332	9.66666666666667
3333	9.66666666666667
3334	9.33333333333333
3337	6.66666666666667
3338	6.33333333333333
3339	8
3340	3
3342	5.33333333333333
3346	9.66666666666667
3347	22.3333333333333
3348	8
3349	9.66666666666667
3350	9.33333333333333
3351	4
3352	8.33333333333333
3353	11
3354	3.66666666666667
3355	5.33333333333333
3356	5.66666666666667
3358	4.33333333333333
3359	9.66666666666667
3361	9.33333333333333
3362	7.66666666666667
3364	17.6666666666667
3366	4.33333333333333
3367	6.66666666666667
3368	16
3369	7.33333333333333
3370	7.66666666666667
3371	6.33333333333333
3372	7.66666666666667
3374	10.3333333333333
3375	10
3376	13.3333333333333
3377	8.66666666666667
3378	11.6666666666667
3379	11.6666666666667
3380	7.66666666666667
3381	14.6666666666667
3382	26.6666666666667
3383	6
3385	8.33333333333333
3386	11.6666666666667
3387	6.33333333333333
3388	9
3389	6.66666666666667
3390	16
3391	11.6666666666667
3392	11.3333333333333
3393	9
3394	17.3333333333333
3397	11
3399	3
3400	16
3401	7.66666666666667
3402	9.66666666666667
3404	21.3333333333333
3405	7.33333333333333
3406	9
3407	18
3408	9.66666666666667
3410	15.3333333333333
3411	8
3412	7.66666666666667
3413	24.3333333333333
3414	7
3418	9
3419	7.66666666666667
3420	12
3421	8.33333333333333
3422	9.33333333333333
3423	9
3424	13.3333333333333
3425	14
3428	15.6666666666667
3429	7.66666666666667
3430	4.33333333333333
3433	7.66666666666667
3434	10
3435	10
3436	11.3333333333333
3437	11
3438	14.3333333333333
3439	7.66666666666667
3440	4.66666666666667
3441	10.6666666666667
3443	14
3444	10.3333333333333
3445	11.6666666666667
3446	9
3447	11.6666666666667
3448	17
3449	13.3333333333333
3450	10.3333333333333
3452	15.6666666666667
3453	5.33333333333333
3455	10.3333333333333
3456	7
3457	13
3459	8.33333333333333
3460	10
3462	8.66666666666667
3463	9
3465	11
3466	9.66666666666667
3467	7
3468	14.3333333333333
3469	13.3333333333333
3470	9.33333333333333
3471	5.66666666666667
3472	7.33333333333333
3474	6.33333333333333
3475	9.66666666666667
3476	7.66666666666667
3478	14.6666666666667
3479	6.66666666666667
3480	9
3481	11.3333333333333
3482	9
3483	9.33333333333333
3484	8.33333333333333
3488	14.6666666666667
3489	10.3333333333333
3490	10.3333333333333
3491	5
3492	7.33333333333333
3493	13.3333333333333
3494	9.33333333333333
3496	6.66666666666667
3497	5.66666666666667
3498	5.33333333333333
3499	17
3500	13
3503	7
3504	14.6666666666667
3505	8.33333333333333
3507	7.66666666666667
3508	44.3333333333333
3510	9.66666666666667
3511	7
3512	6.66666666666667
3513	14.3333333333333
3515	9.33333333333333
3516	8
3518	9
3519	5
3520	11.6666666666667
3521	10.3333333333333
3522	11.3333333333333
3523	10.6666666666667
3524	11.6666666666667
3525	7
3527	6.66666666666667
3530	8.33333333333333
3531	10.6666666666667
3532	6.66666666666667
3534	10.3333333333333
3535	8
3536	9.66666666666667
3537	7.33333333333333
3538	13
3539	6
3541	8.66666666666667
3542	9.33333333333333
3543	11.3333333333333
3544	16.6666666666667
3545	7.66666666666667
3546	10.6666666666667
3547	13.3333333333333
3548	10.6666666666667
3549	19.3333333333333
3552	10.3333333333333
3553	7.66666666666667
3556	19
3557	7.66666666666667
3558	8.33333333333333
3561	9.33333333333333
3562	5.66666666666667
3563	9.66666666666667
3565	56
3566	9
3567	7.33333333333333
3568	10.6666666666667
3569	13.6666666666667
3570	7
3572	13
3573	3.66666666666667
3574	7.66666666666667
3576	9.66666666666667
3577	13.3333333333333
3578	9.33333333333333
3580	6.66666666666667
3581	12.3333333333333
3582	4.66666666666667
3584	18
3585	12
3586	8.33333333333333
3587	7
3589	9
3590	9.33333333333333
3591	10
3592	7
3593	11.6666666666667
3594	4
3595	6.33333333333333
3596	14
3599	14
3600	8.66666666666667
3601	6.66666666666667
3602	8.66666666666667
3603	16
3604	8.66666666666667
3605	11.3333333333333
3606	10.6666666666667
3608	7.66666666666667
3609	15.3333333333333
3610	7
3613	6.33333333333333
3614	8.33333333333333
3615	17
3616	8.66666666666667
3618	7.33333333333333
3619	19
3620	10.3333333333333
3621	17
3622	10
3624	9.33333333333333
3626	7.66666666666667
3627	9.66666666666667
3628	10.6666666666667
3629	16.3333333333333
3630	8.66666666666667
3634	7.66666666666667
3635	12.3333333333333
3636	8.33333333333333
3640	6
3641	9
3642	11.3333333333333
3643	7.33333333333333
3644	11.3333333333333
3645	7.33333333333333
3646	7.66666666666667
3647	10.6666666666667
3648	12.6666666666667
3649	10
3650	10.6666666666667
3651	13.6666666666667
3654	15
3656	10.3333333333333
3657	12
3658	4
3659	8.33333333333333
3660	7.33333333333333
3661	12.3333333333333
3662	12.6666666666667
3663	7.66666666666667
3664	25
3666	6
3667	11
3668	15.6666666666667
3670	8
3671	9
3672	27
3674	8.33333333333333
3675	6.66666666666667
3676	6.33333333333333
3677	13.6666666666667
3678	7.66666666666667
3680	11.6666666666667
3682	11.3333333333333
3685	12.6666666666667
3688	12.3333333333333
3691	10.3333333333333
3692	9.33333333333333
3693	11.3333333333333
3694	8.33333333333333
3696	11
3697	10.6666666666667
3699	8.66666666666667
3700	19
3701	11.6666666666667
3702	8.66666666666667
3703	13.3333333333333
3704	6
3706	5.33333333333333
3708	16
3709	10.3333333333333
3710	12
3711	7.66666666666667
3712	9.66666666666667
3714	11
3715	9
3716	6.66666666666667
3717	9.66666666666667
3718	6
3719	19.3333333333333
3721	6.33333333333333
3723	9.66666666666667
3724	9.66666666666667
3726	10
3727	14.3333333333333
3728	8.33333333333333
3729	14.3333333333333
3730	7.33333333333333
3731	16.3333333333333
3732	13.6666666666667
3735	7.33333333333333
3738	8.33333333333333
3739	6
3740	10.3333333333333
3741	53
3742	3
3743	13
3744	9
3745	8
3746	6.66666666666667
3749	13.6666666666667
3750	8
3751	4.66666666666667
3752	5.66666666666667
3755	17.6666666666667
3756	7.33333333333333
3757	10.6666666666667
3758	4.33333333333333
3759	9.66666666666667
3760	12.3333333333333
3761	13.3333333333333
3762	7.66666666666667
3763	5.66666666666667
3764	11
3765	10.3333333333333
3766	9
3767	9.66666666666667
3768	8.66666666666667
3769	8
3770	22
3771	11.6666666666667
3772	4
3774	7
3775	16.6666666666667
3777	15.6666666666667
3779	11
3780	8.66666666666667
3782	16
3783	19.6666666666667
3784	5.66666666666667
3786	8
3787	11.3333333333333
3788	12
3790	3.66666666666667
3791	9.66666666666667
3792	9.33333333333333
3793	10.6666666666667
3794	10.3333333333333
3796	9
3797	23
3798	9.66666666666667
3799	9.33333333333333
3801	10.6666666666667
3802	9
3803	9.33333333333333
3804	5.33333333333333
3805	9
3808	22.6666666666667
3811	10
3813	20.6666666666667
3814	11.6666666666667
3815	15
3816	9.66666666666667
3817	10.3333333333333
3820	9
3821	7.66666666666667
3822	5
3823	10.6666666666667
3824	23.3333333333333
3825	8
3826	9.33333333333333
3828	7
3830	9.33333333333333
3831	4
3833	14.3333333333333
3834	20.3333333333333
3836	6
3837	7.33333333333333
3839	6.66666666666667
3840	15.3333333333333
3842	9.66666666666667
3845	7.33333333333333
3846	9.66666666666667
3847	11.6666666666667
3848	10.3333333333333
3851	9.33333333333333
3852	11.3333333333333
3853	8.66666666666667
3854	6
3855	7
3856	8.33333333333333
3857	5
3858	17.6666666666667
3860	12.3333333333333
3861	10
3862	11.3333333333333
3864	7.33333333333333
3866	5.66666666666667
3868	9.66666666666667
3869	8
3870	11
3873	11.3333333333333
3875	10
3876	13
3877	10
3879	2
3880	10.3333333333333
3883	8.66666666666667
3884	8
3885	9
3886	7.66666666666667
3887	6.33333333333333
3888	9.66666666666667
3889	10.3333333333333
3890	6
3891	7.66666666666667
3892	8.66666666666667
3893	11.3333333333333
3894	8.33333333333333
3895	7
3896	6.66666666666667
3897	7.66666666666667
3898	7.66666666666667
3900	9
3901	13.3333333333333
3902	15.6666666666667
3903	8.33333333333333
3904	7.66666666666667
3905	9.66666666666667
3906	10.6666666666667
3908	7.33333333333333
3911	6.66666666666667
3912	9.33333333333333
3913	11.3333333333333
3914	7.66666666666667
3915	12
3916	7.66666666666667
3917	7.66666666666667
3918	7.33333333333333
3919	9.33333333333333
3921	8.66666666666667
3922	9.66666666666667
3923	10.6666666666667
3924	13.3333333333333
3925	16.3333333333333
3926	8.33333333333333
3927	6
3928	8.66666666666667
3929	10
3930	14
3932	15.3333333333333
3934	21.3333333333333
3936	6.33333333333333
3937	4.66666666666667
3938	10
3940	2.66666666666667
3942	5.33333333333333
3943	8
3944	7.66666666666667
3945	7
3946	6.66666666666667
3947	11
3948	14.3333333333333
3949	7
3951	9
3952	7.33333333333333
3953	10.3333333333333
3954	9.66666666666667
3955	9
3957	9.33333333333333
3958	7.66666666666667
3959	18
3960	5.66666666666667
3961	6.66666666666667
3963	10
3965	7.33333333333333
3967	13
3968	10
3970	8.66666666666667
3971	10.3333333333333
3972	9.66666666666667
3973	10.3333333333333
3974	7.33333333333333
3975	13.6666666666667
3976	5
3977	11.6666666666667
3978	7.33333333333333
3981	8
3982	7.33333333333333
3983	7.33333333333333
3985	10.3333333333333
3986	9.66666666666667
3987	6.66666666666667
3988	17.3333333333333
3989	8
3991	9
3992	9.66666666666667
3993	9.66666666666667
3994	8.66666666666667
3996	8.66666666666667
3997	7
3998	5.33333333333333
4000	5
4001	13
4002	16
4003	33.3333333333333
4004	11.6666666666667
4006	9.33333333333333
4007	10
4010	9.66666666666667
4012	13
4013	11.3333333333333
4014	7.33333333333333
4015	8
4016	11.6666666666667
4017	6.66666666666667
4018	8.66666666666667
4019	7.33333333333333
4022	11.6666666666667
4023	8.66666666666667
4024	12.6666666666667
4026	10
4027	9.66666666666667
4028	7.33333333333333
4029	13.6666666666667
4030	12
4031	10
4032	9
4033	18.3333333333333
4034	6
4035	9
4036	7.66666666666667
4037	16
4038	8.33333333333333
4039	11.3333333333333
4042	17
4045	30.3333333333333
4046	15.6666666666667
4047	10
4049	11
4050	3.33333333333333
4051	8
4052	8.66666666666667
4054	9.33333333333333
4056	18
4057	11.6666666666667
4058	11.3333333333333
4059	6.66666666666667
4060	14.6666666666667
4061	7
4062	6.66666666666667
4063	6.33333333333333
4064	8.33333333333333
4065	5
4066	12.3333333333333
4067	7.66666666666667
4070	9
4071	16
4072	6.66666666666667
4073	10.6666666666667
4075	5.66666666666667
4077	8
4079	10
4080	5.33333333333333
4081	6
4083	15
4084	11.3333333333333
4086	8
4088	10.3333333333333
4090	8.66666666666667
4091	15
4092	7.66666666666667
4096	7.33333333333333
4097	12
4098	11.6666666666667
4099	15
4100	6.33333333333333
4101	7
4102	9.33333333333333
4103	3.33333333333333
4104	6.66666666666667
4105	11.6666666666667
4107	5.66666666666667
4111	8.66666666666667
4112	10.3333333333333
4114	2
4115	17.3333333333333
4117	10
4119	8.33333333333333
4121	9.66666666666667
4122	7.66666666666667
4124	13
4125	13
4126	5.66666666666667
4127	7.33333333333333
4128	5.66666666666667
4130	4
4131	9.66666666666667
4132	8.66666666666667
4133	10.6666666666667
4135	13.6666666666667
4136	11.3333333333333
4137	7
4139	14
4140	7.33333333333333
4141	5.66666666666667
4142	8.66666666666667
4143	6.66666666666667
4144	3.33333333333333
4145	13.3333333333333
4147	3.66666666666667
4148	13.6666666666667
4149	3.33333333333333
4151	10
4152	14.6666666666667
4154	14.3333333333333
4155	11.3333333333333
4156	9.33333333333333
4157	9.66666666666667
4158	7
4159	9.33333333333333
4160	3
4161	11
4162	18
4163	8.33333333333333
4165	6.66666666666667
4166	8.66666666666667
4167	9
4168	5.66666666666667
4169	7
4171	8.33333333333333
4172	8.33333333333333
4173	9
4174	8.66666666666667
4176	11.3333333333333
4177	15.6666666666667
4178	8.33333333333333
4179	9.33333333333333
4180	13
4182	7.33333333333333
4184	11.3333333333333
4185	6.33333333333333
4186	9.66666666666667
4187	15
4188	7.66666666666667
4189	11.3333333333333
4191	8.33333333333333
4192	11.6666666666667
4193	10.3333333333333
4195	15
4197	11.3333333333333
4198	4.66666666666667
4199	7
4200	10.3333333333333
4201	12
4202	8
4203	11.3333333333333
4205	5
4206	18.6666666666667
4208	11
4209	7
4210	3.66666666666667
4211	15
4214	12.6666666666667
4215	7
4216	7.66666666666667
4217	24
4218	7
4219	15.6666666666667
4220	11.3333333333333
4221	16.6666666666667
4222	7
4223	6.66666666666667
4224	14
4225	14
4226	8.66666666666667
4227	9
4228	13
4229	7.33333333333333
4231	9.33333333333333
4233	7.66666666666667
4235	17
4236	8.66666666666667
4237	9
4238	18.3333333333333
4239	10.6666666666667
4241	7.66666666666667
4243	6.66666666666667
4245	6.33333333333333
4247	5.33333333333333
4248	3.66666666666667
4249	10
4250	9
4252	10
4253	11.3333333333333
4254	9.66666666666667
4255	7
4256	3
4257	17
4259	9
4260	18.6666666666667
4261	12.3333333333333
4262	8.66666666666667
4263	8.66666666666667
4264	16
4265	8
4266	9.33333333333333
4267	3.66666666666667
